GrkSortIncl	OGNT	N1904
49099	τοῖς	τοῖς
49100	νομικοῖς	νομικοῖς
49101	οὐαί	οὐαί,
49102	ὅτι	ὅτι
49103	φορτίζετε	φορτίζετε
49104	τοὺς	τοὺς
49105	ἀνθρώπους	ἀνθρώπους
49106	φορτία	φορτία
49107	δυσβάστακτα	δυσβάστακτα,
49108	καὶ	καὶ
49109	αὐτοὶ	αὐτοὶ
49110	ἑνὶ	ἑνὶ
49111	τῶν	τῶν
49112	δακτύλων	δακτύλων
49113	ὑμῶν	ὑμῶν
49114	οὐ	οὐ
49115	προσψαύετε	προσψαύετε
49116	τοῖς	τοῖς
49117	φορτίοις	φορτίοις.
49122	οὐαὶ	οὐαὶ
49123	ὑμῖν	ὑμῖν,
49124	ὅτι	ὅτι
49125	οἰκοδομεῖτε	οἰκοδομεῖτε
49126	τὰ	τὰ
49127	μνημεῖα	μνημεῖα
49128	τῶν	τῶν
49129	προφητῶν	προφητῶν,
49130	οἱ	οἱ
49131	δὲ	δὲ
49132	πατέρες	πατέρες
49133	ὑμῶν	ὑμῶν
49134	ἀπέκτειναν	ἀπέκτειναν
49135	αὐτούς	αὐτούς.
49140	ἄρα	ἄρα
49141	μάρτυρές	μάρτυρές
49142	ἐστε	ἐστε
49143	καὶ	καὶ
49144	συνευδοκεῖτε	συνευδοκεῖτε
49145	τοῖς	τοῖς
49146	ἔργοις	ἔργοις
49147	τῶν	τῶν
49148	πατέρων	πατέρων
49149	ὑμῶν	ὑμῶν,
49150	ὅτι	ὅτι
49151	αὐτοὶ	αὐτοὶ
49152	μὲν	μὲν
49153	ἀπέκτειναν	ἀπέκτειναν
49154	αὐτοὺς	αὐτοὺς,
49155	ὑμεῖς	ὑμεῖς
49156	δὲ	δὲ
49157	οἰκοδομεῖτε	οἰκοδομεῖτε.
49162	διὰ	διὰ
49163	τοῦτο	τοῦτο
49164	καὶ	καὶ
49165	ἡ	ἡ
49166	σοφία	σοφία
49167	τοῦ	τοῦ
49168	Θεοῦ	Θεοῦ
49169	εἶπεν	εἶπεν
49170	Ἀποστελῶ	‘Ἀποστελῶ
49171	εἰς	εἰς
49172	αὐτοὺς	αὐτοὺς
49173	προφήτας	προφήτας
49174	καὶ	καὶ
49175	ἀποστόλους	ἀποστόλους,
49176	καὶ	καὶ
49177	ἐξ	ἐξ
49178	αὐτῶν	αὐτῶν
49179	ἀποκτενοῦσιν	ἀποκτενοῦσιν
49180	καὶ	καὶ
49181	διώξουσιν	διώξουσιν,
49186	ἵνα	ἵνα
49187	ἐκζητηθῇ	ἐκζητηθῇ
49188	τὸ	τὸ
49189	αἷμα	αἷμα
49190	πάντων	πάντων
49191	τῶν	τῶν
49192	προφητῶν	προφητῶν
49193	τὸ	τὸ
49194	ἐκκεχυμένον	ἐκκεχυμένον
49195	ἀπὸ	ἀπὸ
49196	καταβολῆς	καταβολῆς
49197	κόσμου	κόσμου
49198	ἀπὸ	ἀπὸ
49199	τῆς	τῆς
49200	γενεᾶς	γενεᾶς
49201	ταύτης	ταύτης,
49206	ἀπὸ	ἀπὸ
49207	αἵματος	αἵματος
49208	Ἅβελ	Ἅβελ
49209	ἕως	ἕως
49210	αἵματος	αἵματος
49211	Ζαχαρίου	Ζαχαρίου
49212	τοῦ	τοῦ
49213	ἀπολομένου	ἀπολομένου
49214	μεταξὺ	μεταξὺ
49215	τοῦ	τοῦ
49216	θυσιαστηρίου	θυσιαστηρίου
49217	καὶ	καὶ
49218	τοῦ	τοῦ
49219	οἴκου	οἴκου·
49220	ναί	ναί,
49221	λέγω	λέγω
49222	ὑμῖν	ὑμῖν,
49223	ἐκζητηθήσεται	ἐκζητηθήσεται
49224	ἀπὸ	ἀπὸ
49225	τῆς	τῆς
49226	γενεᾶς	γενεᾶς
49227	ταύτης	ταύτης.
49232	Οὐαὶ	Οὐαὶ
49233	ὑμῖν	ὑμῖν
49234	τοῖς	τοῖς
49235	νομικοῖς	νομικοῖς,
49236	ὅτι	ὅτι
49237	ἤρατε	ἤρατε
49238	τὴν	τὴν
49239	κλεῖδα	κλεῖδα
49240	τῆς	τῆς
49241	γνώσεως	γνώσεως·
49242	αὐτοὶ	αὐτοὶ
49243	οὐκ	οὐκ
49244	εἰσήλθατε	εἰσήλθατε
49245	καὶ	καὶ
49246	τοὺς	τοὺς
49247	εἰσερχομένους	εἰσερχομένους
49248	ἐκωλύσατε	ἐκωλύσατε.
49253	Κἀκεῖθεν	Κἀκεῖθεν
49254	ἐξελθόντος	ἐξελθόντος
49255	αὐτοῦ	αὐτοῦ
49256	ἤρξαντο	ἤρξαντο
49257	οἱ	οἱ
49258	γραμματεῖς	γραμματεῖς
49259	καὶ	καὶ
49260	οἱ	οἱ
49261	Φαρισαῖοι	Φαρισαῖοι
49262	δεινῶς	δεινῶς
49263	ἐνέχειν	ἐνέχειν
49264	καὶ	καὶ
49265	ἀποστοματίζειν	ἀποστοματίζειν
49266	αὐτὸν	αὐτὸν
49267	περὶ	περὶ
49268	πλειόνων	πλειόνων,
49273	ἐνεδρεύοντες	ἐνεδρεύοντες
49274	αὐτὸν	αὐτὸν
49275	θηρεῦσαί	θηρεῦσαί
49276	τι	τι
49277	ἐκ	ἐκ
49278	τοῦ	τοῦ
49279	στόματος	στόματος
49280	αὐτοῦ	αὐτοῦ.
49285	Ἐν	Ἐν
49286	οἷς	οἷς
49287	ἐπισυναχθεισῶν	ἐπισυναχθεισῶν
49288	τῶν	τῶν
49289	μυριάδων	μυριάδων
49290	τοῦ	τοῦ
49291	ὄχλου	ὄχλου,
49292	ὥστε	ὥστε
49293	καταπατεῖν	καταπατεῖν
49294	ἀλλήλους	ἀλλήλους,
49295	ἤρξατο	ἤρξατο
49296	λέγειν	λέγειν
49297	πρὸς	πρὸς
49298	τοὺς	τοὺς
49299	μαθητὰς	μαθητὰς
49300	αὐτοῦ	αὐτοῦ
49301	πρῶτον	πρῶτον
49302	Προσέχετε	“Προσέχετε
49303	ἑαυτοῖς	ἑαυτοῖς
49304	ἀπὸ	ἀπὸ
49305	τῆς	τῆς
49306	ζύμης	ζύμης,
49307	ἥτις	ἥτις
49308	ἐστὶν	ἐστὶν
49309	ὑπόκρισις	ὑπόκρισις,
49310	τῶν	τῶν
49311	Φαρισαίων	Φαρισαίων.
49316	οὐδὲν	οὐδὲν
49317	δὲ	δὲ
49318	συγκεκαλυμμένον	συγκεκαλυμμένον
49319	ἐστὶν	ἐστὶν
49320	ὃ	ὃ
49321	οὐκ	οὐκ
49322	ἀποκαλυφθήσεται	ἀποκαλυφθήσεται,
49323	καὶ	καὶ
49324	κρυπτὸν	κρυπτὸν
49325	ὃ	ὃ
49326	οὐ	οὐ
49327	γνωσθήσεται	γνωσθήσεται.
49332	ἀνθ᾽	ἀνθ᾽
49333	ὧν	ὧν
49334	ὅσα	ὅσα
49335	ἐν	ἐν
49336	τῇ	τῇ
49337	σκοτίᾳ	σκοτίᾳ
49338	εἴπατε	εἴπατε
49339	ἐν	ἐν
49340	τῷ	τῷ
49341	φωτὶ	φωτὶ
49342	ἀκουσθήσεται	ἀκουσθήσεται,
49343	καὶ	καὶ
49344	ὃ	ὃ
49345	πρὸς	πρὸς
49346	τὸ	τὸ
49347	οὖς	οὖς
49348	ἐλαλήσατε	ἐλαλήσατε
49349	ἐν	ἐν
49350	τοῖς	τοῖς
49351	ταμείοις	ταμείοις
49352	κηρυχθήσεται	κηρυχθήσεται
49353	ἐπὶ	ἐπὶ
49354	τῶν	τῶν
49355	δωμάτων	δωμάτων.
49360	Λέγω	Λέγω
49361	δὲ	δὲ
49362	ὑμῖν	ὑμῖν
49363	τοῖς	τοῖς
49364	φίλοις	φίλοις
49365	μου	μου,
49366	μὴ	μὴ
49367	φοβηθῆτε	φοβηθῆτε
49368	ἀπὸ	ἀπὸ
49369	τῶν	τῶν
49370	ἀποκτεινόντων	ἀποκτεινόντων*
49371	τὸ	τὸ
49372	σῶμα	σῶμα
49373	καὶ	καὶ
49374	μετὰ	μετὰ
49375	ταῦτα	ταῦτα
49376	μὴ	μὴ
49377	ἐχόντων	ἐχόντων
49378	περισσότερόν	περισσότερόν
49379	τι	τι
49380	ποιῆσαι	ποιῆσαι.
49385	ὑποδείξω	ὑποδείξω
49386	δὲ	δὲ
49387	ὑμῖν	ὑμῖν
49388	τίνα	τίνα
49389	φοβηθῆτε	φοβηθῆτε·
49390	φοβήθητε	φοβήθητε
49391	τὸν	τὸν
49392	μετὰ	μετὰ
49393	τὸ	τὸ
49394	ἀποκτεῖναι	ἀποκτεῖναι
49395	ἔχοντα	ἔχοντα
49396	ἐξουσίαν	ἐξουσίαν
49397	ἐμβαλεῖν	ἐμβαλεῖν
49398	εἰς	εἰς
49399	τὴν	τὴν
49400	γέενναν	γέενναν.
49401	ναί	ναί,
49402	λέγω	λέγω
49403	ὑμῖν	ὑμῖν,
49404	τοῦτον	τοῦτον
49405	φοβήθητε	φοβήθητε.
49410	Οὐχὶ	Οὐχὶ
49411	πέντε	πέντε
49412	στρουθία	στρουθία
49413	πωλοῦνται	πωλοῦνται
49414	ἀσσαρίων	ἀσσαρίων
49415	δύο	δύο;
49416	καὶ	καὶ
49417	ἓν	ἓν
49418	ἐξ	ἐξ
49419	αὐτῶν	αὐτῶν
49420	οὐκ	οὐκ
49421	ἔστιν	ἔστιν
49422	ἐπιλελησμένον	ἐπιλελησμένον
49423	ἐνώπιον	ἐνώπιον
49424	τοῦ	τοῦ
49425	Θεοῦ	Θεοῦ.
49430	ἀλλὰ	ἀλλὰ
49431	καὶ	καὶ
49432	αἱ	αἱ
49433	τρίχες	τρίχες
49434	τῆς	τῆς
49435	κεφαλῆς	κεφαλῆς
49436	ὑμῶν	ὑμῶν
49437	πᾶσαι	πᾶσαι
49438	ἠρίθμηνται	ἠρίθμηνται.
49439	μὴ	μὴ
49440	φοβεῖσθε	φοβεῖσθε·
49441	πολλῶν	πολλῶν
49442	στρουθίων	στρουθίων
49443	διαφέρετε	διαφέρετε.
49448	Λέγω	Λέγω
49449	δὲ	δὲ
49450	ὑμῖν	ὑμῖν,
49451	πᾶς	πᾶς
49452	ὃς	ὃς
49453	ἂν	ἂν
49454	ὁμολογήσῃ	ὁμολογήσῃ
49455	ἐν	ἐν
49456	ἐμοὶ	ἐμοὶ
49457	ἔμπροσθεν	ἔμπροσθεν
49458	τῶν	τῶν
49459	ἀνθρώπων	ἀνθρώπων,
49460	καὶ	καὶ
49461	ὁ	ὁ
49462	Υἱὸς	Υἱὸς
49463	τοῦ	τοῦ
49464	ἀνθρώπου	ἀνθρώπου
49465	ὁμολογήσει	ὁμολογήσει
49466	ἐν	ἐν
49467	αὐτῷ	αὐτῷ
49468	ἔμπροσθεν	ἔμπροσθεν
49469	τῶν	τῶν
49470	ἀγγέλων	ἀγγέλων
49471	τοῦ	τοῦ
49472	Θεοῦ	Θεοῦ·
49477	ὁ	ὁ
49478	δὲ	δὲ
49479	ἀρνησάμενός	ἀρνησάμενός
49480	με	με
49481	ἐνώπιον	ἐνώπιον
49482	τῶν	τῶν
49483	ἀνθρώπων	ἀνθρώπων
49484	ἀπαρνηθήσεται	ἀπαρνηθήσεται
49485	ἐνώπιον	ἐνώπιον
49486	τῶν	τῶν
49487	ἀγγέλων	ἀγγέλων
49488	τοῦ	τοῦ
49489	Θεοῦ	Θεοῦ.
49494	καὶ	καὶ
49495	πᾶς	πᾶς
49496	ὃς	ὃς
49497	ἐρεῖ	ἐρεῖ
49498	λόγον	λόγον
49499	εἰς	εἰς
49500	τὸν	τὸν
49501	Υἱὸν	Υἱὸν
49502	τοῦ	τοῦ
49503	ἀνθρώπου	ἀνθρώπου,
49504	ἀφεθήσεται	ἀφεθήσεται
49505	αὐτῷ	αὐτῷ·
49506	τῷ	τῷ
49507	δὲ	δὲ
49508	εἰς	εἰς
49509	τὸ	τὸ
49510	Ἅγιον	Ἅγιον
49511	Πνεῦμα	Πνεῦμα
49512	βλασφημήσαντι	βλασφημήσαντι
49513	οὐκ	οὐκ
49514	ἀφεθήσεται	ἀφεθήσεται.
49519	Ὅταν	Ὅταν
49520	δὲ	δὲ
49521	εἰσφέρωσιν	εἰσφέρωσιν
49522	ὑμᾶς	ὑμᾶς
49523	ἐπὶ	ἐπὶ
49524	τὰς	τὰς
49525	συναγωγὰς	συναγωγὰς
49526	καὶ	καὶ
49527	τὰς	τὰς
49528	ἀρχὰς	ἀρχὰς
49529	καὶ	καὶ
49530	τὰς	τὰς
49531	ἐξουσίας	ἐξουσίας,
49532	μὴ	μὴ
49533	μεριμνήσητε	μεριμνήσητε
49534	πῶς	πῶς
49535	ἢ	ἢ
49536	τί	τί
49537	ἀπολογήσησθε	ἀπολογήσησθε
49538	ἢ	ἢ
49539	τί	τί
49540	εἴπητε	εἴπητε·
49545	τὸ	τὸ
49546	γὰρ	γὰρ
49547	Ἅγιον	Ἅγιον
49548	Πνεῦμα	Πνεῦμα
49549	διδάξει	διδάξει
49550	ὑμᾶς	ὑμᾶς
49551	ἐν	ἐν
49552	αὐτῇ	αὐτῇ
49553	τῇ	τῇ
49554	ὥρᾳ	ὥρᾳ
49555	ἃ	ἃ
49556	δεῖ	δεῖ
49557	εἰπεῖν	εἰπεῖν.
49562	Εἶπεν	Εἶπεν
49563	δέ	δέ
49564	τις	τις
49565	ἐκ	ἐκ
49566	τοῦ	τοῦ
49567	ὄχλου	ὄχλου
49568	αὐτῷ	αὐτῷ
49569	Διδάσκαλε	“Διδάσκαλε,
49570	εἰπὲ	εἰπὲ
49571	τῷ	τῷ
49572	ἀδελφῷ	ἀδελφῷ
49573	μου	μου
49574	μερίσασθαι	μερίσασθαι
49575	μετ᾽	μετ᾽
49576	ἐμοῦ	ἐμοῦ
49577	τὴν	τὴν
49578	κληρονομίαν	κληρονομίαν.
49583	Ὁ	Ὁ
49584	δὲ	δὲ
49585	εἶπεν	εἶπεν
49586	αὐτῷ	αὐτῷ
49587	Ἄνθρωπε	“Ἄνθρωπε,
49588	τίς	τίς
49589	με	με
49590	κατέστησεν	κατέστησεν
49591	κριτὴν	κριτὴν
49592	ἢ	ἢ
49593	μεριστὴν	μεριστὴν
49594	ἐφ᾽	ἐφ᾽
49595	ὑμᾶς	ὑμᾶς;
49600	εἶπεν	εἶπεν
49601	δὲ	δὲ
49602	πρὸς	πρὸς
49603	αὐτούς	αὐτούς
49604	Ὁρᾶτε	“Ὁρᾶτε
49605	καὶ	καὶ
49606	φυλάσσεσθε	φυλάσσεσθε
49607	ἀπὸ	ἀπὸ
49608	πάσης	πάσης
49609	πλεονεξίας	πλεονεξίας,
49610	ὅτι	ὅτι
49611	οὐκ	οὐκ
49612	ἐν	ἐν
49613	τῷ	τῷ
49614	περισσεύειν	περισσεύειν
49615	τινὶ	τινὶ
49616	ἡ	ἡ
49617	ζωὴ	ζωὴ
49618	αὐτοῦ	αὐτοῦ
49619	ἐστιν	ἐστιν
49620	ἐκ	ἐκ
49621	τῶν	τῶν
49622	ὑπαρχόντων	ὑπαρχόντων
49623	αὐτῷ	αὐτῷ.
49628	Εἶπεν	Εἶπεν
49629	δὲ	δὲ
49630	παραβολὴν	παραβολὴν
49631	πρὸς	πρὸς
49632	αὐτοὺς	αὐτοὺς
49633	λέγων	λέγων
49634	Ἀνθρώπου	“Ἀνθρώπου
49635	τινὸς	τινὸς
49636	πλουσίου	πλουσίου
49637	εὐφόρησεν	εὐφόρησεν
49638	ἡ	ἡ
49639	χώρα	χώρα.
49644	καὶ	καὶ
49645	διελογίζετο	διελογίζετο
49646	ἐν	ἐν
49647	ἑαυτῷ	ἑαυτῷ
49648	λέγων	λέγων
49649	Τί	‘Τί
49650	ποιήσω	ποιήσω,
49651	ὅτι	ὅτι
49652	οὐκ	οὐκ
49653	ἔχω	ἔχω
49654	ποῦ	ποῦ
49655	συνάξω	συνάξω
49656	τοὺς	τοὺς
49657	καρπούς	καρπούς
49658	μου	μου;
49663	καὶ	καὶ
49664	εἶπεν	εἶπεν
49665	Τοῦτο	‘Τοῦτο
49666	ποιήσω	ποιήσω·
49667	καθελῶ	καθελῶ
49668	μου	μου
49669	τὰς	τὰς
49670	ἀποθήκας	ἀποθήκας
49671	καὶ	καὶ
49672	μείζονας	μείζονας
49673	οἰκοδομήσω	οἰκοδομήσω,
49674	καὶ	καὶ
49675	συνάξω	συνάξω
49676	ἐκεῖ	ἐκεῖ
49677	πάντα	πάντα
49678	τὸν	τὸν
49679	σῖτον	σῖτον
49680	καὶ	καὶ
49681	τὰ	τὰ
49682	ἀγαθά	ἀγαθά
49683	μου	μου,
49688	καὶ	καὶ
49689	ἐρῶ	ἐρῶ
49690	τῇ	τῇ
49691	ψυχῇ	ψυχῇ
49692	μου	μου
49693	Ψυχή	“Ψυχή,
49694	ἔχεις	ἔχεις
49695	πολλὰ	πολλὰ
49696	ἀγαθὰ	ἀγαθὰ
49697	κείμενα	κείμενα
49698	εἰς	εἰς
49699	ἔτη	ἔτη
49700	πολλά	πολλά·
49701	ἀναπαύου	ἀναπαύου,
49702	φάγε	φάγε,
49703	πίε	πίε,
49704	εὐφραίνου	εὐφραίνου.
49709	Εἶπεν	Εἶπεν
49710	δὲ	δὲ
49711	αὐτῷ	αὐτῷ
49712	ὁ	ὁ
49713	Θεός	Θεός
49714	Ἄφρων	‘Ἄφρων,
49715	ταύτῃ	ταύτῃ
49716	τῇ	τῇ
49717	νυκτὶ	νυκτὶ
49718	τὴν	τὴν
49719	ψυχήν	ψυχήν
49720	σου	σου
49721	ἀπαιτοῦσιν	ἀπαιτοῦσιν
49722	ἀπὸ	ἀπὸ
49723	σοῦ	σοῦ·
49724	ἃ	ἃ
49725	δὲ	δὲ
49726	ἡτοίμασας	ἡτοίμασας,
49727	τίνι	τίνι
49728	ἔσται	ἔσται;
49733	Οὕτως	Οὕτως
49734	ὁ	ὁ
49735	θησαυρίζων	θησαυρίζων
49736	ἑαυτῷ	ἑαυτῷ*
49737	καὶ	καὶ
49738	μὴ	μὴ
49739	εἰς	εἰς
49740	Θεὸν	Θεὸν
49741	πλουτῶν	πλουτῶν.
49746	Εἶπεν	Εἶπεν
49747	δὲ	δὲ
49748	πρὸς	πρὸς
49749	τοὺς	τοὺς
49750	μαθητὰς	μαθητὰς
49751	αὐτοῦ	αὐτοῦ
49752	Διὰ	“Διὰ
49753	τοῦτο	τοῦτο
49754	λέγω	λέγω
49755	ὑμῖν	ὑμῖν·
49756	μὴ	μὴ
49757	μεριμνᾶτε	μεριμνᾶτε
49758	τῇ	τῇ
49759	ψυχῇ	ψυχῇ
49760	τί	τί
49761	φάγητε	φάγητε,
49762	μηδὲ	μηδὲ
49763	τῷ	τῷ
49764	σώματι	σώματι
49766	τί	τί
49767	ἐνδύσησθε	ἐνδύσησθε.
49772	ἡ	ἡ
49773	γὰρ	γὰρ
49774	ψυχὴ	ψυχὴ
49775	πλεῖόν	πλεῖόν
49776	ἐστιν	ἐστιν
49777	τῆς	τῆς
49778	τροφῆς	τροφῆς
49779	καὶ	καὶ
49780	τὸ	τὸ
49781	σῶμα	σῶμα
49782	τοῦ	τοῦ
49783	ἐνδύματος	ἐνδύματος.
49788	κατανοήσατε	κατανοήσατε
49789	τοὺς	τοὺς
49790	κόρακας	κόρακας,
49791	ὅτι	ὅτι
49792	οὐ	οὐ*
49793	σπείρουσιν	σπείρουσιν
49794	οὐδὲ	οὐδὲ*
49795	θερίζουσιν	θερίζουσιν,
49796	οἷς	οἷς
49797	οὐκ	οὐκ
49798	ἔστιν	ἔστιν
49799	ταμεῖον	ταμεῖον
49800	οὐδὲ	οὐδὲ
49801	ἀποθήκη	ἀποθήκη,
49802	καὶ	καὶ
49803	ὁ	ὁ
49804	Θεὸς	Θεὸς
49805	τρέφει	τρέφει
49806	αὐτούς	αὐτούς·
49807	πόσῳ	πόσῳ
49808	μᾶλλον	μᾶλλον
49809	ὑμεῖς	ὑμεῖς
49810	διαφέρετε	διαφέρετε
49811	τῶν	τῶν
49812	πετεινῶν	πετεινῶν.
49817	τίς	τίς
49818	δὲ	δὲ
49819	ἐξ	ἐξ
49820	ὑμῶν	ὑμῶν
49821	μεριμνῶν	μεριμνῶν
49822	δύναται	δύναται
49823	ἐπὶ	ἐπὶ
49824	τὴν	τὴν
49825	ἡλικίαν	ἡλικίαν
49826	αὐτοῦ	αὐτοῦ
49827	προσθεῖναι	προσθεῖναι
49828	πῆχυν	πῆχυν;
49833	εἰ	εἰ
49834	οὖν	οὖν
49835	οὐδὲ	οὐδὲ
49836	ἐλάχιστον	ἐλάχιστον
49837	δύνασθε	δύνασθε,
49838	τί	τί
49839	περὶ	περὶ
49840	τῶν	τῶν
49841	λοιπῶν	λοιπῶν
49842	μεριμνᾶτε	μεριμνᾶτε;
49847	Κατανοήσατε	Κατανοήσατε
49848	τὰ	τὰ
49849	κρίνα	κρίνα,
49850	πῶς	πῶς
49851	αὐξάνει	＊
49852	οὐ	＊
49853	κοπιᾷ	＊
49854	οὐδὲ	＊
49855	νήθει	＊
49856	λέγω	λέγω
49857	δὲ	δὲ
49858	ὑμῖν	ὑμῖν,
49859	οὐδὲ	οὐδὲ
49860	Σολομὼν	Σολομὼν
49861	ἐν	ἐν
49862	πάσῃ	πάσῃ
49863	τῇ	τῇ
49864	δόξῃ	δόξῃ
49865	αὐτοῦ	αὐτοῦ
49866	περιεβάλετο	περιεβάλετο
49867	ὡς	ὡς
49868	ἓν	ἓν
49869	τούτων	τούτων.
49874	εἰ	εἰ
49875	δὲ	δὲ
49876	ἐν	ἐν
49877	ἀγρῷ	ἀγρῷ
49878	τὸν	τὸν
49879	χόρτον	χόρτον
49880	ὄντα	ὄντα
49881	σήμερον	σήμερον
49882	καὶ	καὶ
49883	αὔριον	αὔριον
49884	εἰς	εἰς
49885	κλίβανον	κλίβανον
49886	βαλλόμενον	βαλλόμενον
49887	ὁ	ὁ
49888	Θεὸς	Θεὸς
49889	οὕτως	οὕτως
49890	ἀμφιέζει	ἀμφιέζει,
49891	πόσῳ	πόσῳ
49892	μᾶλλον	μᾶλλον
49893	ὑμᾶς	ὑμᾶς,
49894	ὀλιγόπιστοι	ὀλιγόπιστοι.
49899	Καὶ	Καὶ
49900	ὑμεῖς	ὑμεῖς
49901	μὴ	μὴ
49902	ζητεῖτε	ζητεῖτε
49903	τί	τί
49904	φάγητε	φάγητε
49905	καὶ	καὶ
49906	τί	τί
49907	πίητε	πίητε,
49908	καὶ	καὶ
49909	μὴ	μὴ
49910	μετεωρίζεσθε	μετεωρίζεσθε·
49915	ταῦτα	ταῦτα
49916	γὰρ	γὰρ
49917	πάντα	πάντα
49918	τὰ	τὰ
49919	ἔθνη	ἔθνη
49920	τοῦ	τοῦ
49921	κόσμου	κόσμου
49922	ἐπιζητοῦσιν	ἐπιζητοῦσιν·
49923	ὑμῶν	ὑμῶν
49924	δὲ	δὲ
49925	ὁ	ὁ
49926	Πατὴρ	Πατὴρ
49927	οἶδεν	οἶδεν
49928	ὅτι	ὅτι
49929	χρῄζετε	χρῄζετε
49930	τούτων	τούτων·
49935	πλὴν	πλὴν
49936	ζητεῖτε	ζητεῖτε
49937	τὴν	τὴν
49938	βασιλείαν	βασιλείαν
49939	αὐτοῦ	αὐτοῦ,
49940	καὶ	καὶ
49941	ταῦτα	ταῦτα
49942	προστεθήσεται	προστεθήσεται
49943	ὑμῖν	ὑμῖν.
49948	Μὴ	Μὴ
49949	φοβοῦ	φοβοῦ,
49950	τὸ	τὸ
49951	μικρὸν	μικρὸν
49952	ποίμνιον	ποίμνιον·
49953	ὅτι	ὅτι
49954	εὐδόκησεν	εὐδόκησεν
49955	ὁ	ὁ
49956	Πατὴρ	Πατὴρ
49957	ὑμῶν	ὑμῶν
49958	δοῦναι	δοῦναι
49959	ὑμῖν	ὑμῖν
49960	τὴν	τὴν
