40	12	20	1	12	20	4	<reference osisRef="MAT.12.20!1-MAT.12.20!4" type="OT quotes" label="" verse="MAT 12:20" ><grk>κάλαμον συντετριμμένον οὐ κατεάξει</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	20	5	12	20	9	<reference osisRef="MAT.12.20!5-MAT.12.20!9" type="OT quotes" label="" verse="MAT 12:20" ><grk>καὶ λίνον τυφόμενον οὐ σβέσει</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	20	10	12	20	16	<reference osisRef="MAT.12.20!10-MAT.12.20!16" type="OT quotes" label="" verse="MAT 12:20" ><grk>ἕως ἂν ἐκβάλῃ εἰς νῖκος τὴν κρίσιν</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	21	1	12	21	6	<reference osisRef="MAT.12.21!1-MAT.12.21!6" type="OT quotes" label="" verse="MAT 12:21" ><grk>καὶ τῷ ὀνόματι αὐτοῦ ἔθνη ἐλπιοῦσιν</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	40	3	12	40	14	<reference osisRef="MAT.12.40!3-MAT.12.40!14" type="OT quotes" label="" verse="MAT 12:40" ><grk>ἦν ἰωνᾶς ἐν τῇ κοιλίᾳ τοῦ κήτους τρεῖς ἡμέρας καὶ τρεῖς νύκτας</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	14	9	13	14	14	<reference osisRef="MAT.13.14!9-MAT.13.14!14" type="OT quotes" label="" verse="MAT 13:14" ><grk>ἀκοῇ ἀκούσετε καὶ οὐ μὴ συνῆτε</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	14	15	13	14	21	<reference osisRef="MAT.13.14!15-MAT.13.14!21" type="OT quotes" label="" verse="MAT 13:14" ><grk>καὶ βλέποντες βλέψετε καὶ οὐ μὴ ἴδητε</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	1	13	15	7	<reference osisRef="MAT.13.15!1-MAT.13.15!7" type="OT quotes" label="" verse="MAT 13:15" ><grk>ἐπαχύνθη γὰρ ἡ καρδία τοῦ λαοῦ τούτου</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	8	13	15	12	<reference osisRef="MAT.13.15!8-MAT.13.15!12" type="OT quotes" label="" verse="MAT 13:15" ><grk>καὶ τοῖς ὠσὶν βαρέως ἤκουσαν</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	13	13	15	17	<reference osisRef="MAT.13.15!13-MAT.13.15!17" type="OT quotes" label="" verse="MAT 13:15" ><grk>καὶ τοὺς ὀφθαλμοὺς αὐτῶν ἐκάμμυσαν</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	18	13	15	21	<reference osisRef="MAT.13.15!18-MAT.13.15!21" type="OT quotes" label="" verse="MAT 13:15" ><grk>μήποτε ἴδωσιν τοῖς ὀφθαλμοῖς</grk></reference>「OT quotes｜Old Testament quotations.」
40	13	15	22	13	15	25	<reference osisRef="MAT.13.15!22-MAT.13.15!25" type="OT quotes" label="" verse="MAT 13:15" ><grk>καὶ τοῖς ὠσὶν ἀκούσωσιν</grk></reference>「OT quotes｜Old Testament quotations.」
