FEATURESsort1	OGNTsort	NA27id
000993	000993	40.3.6!10
000994	000994	40.3.6!11
000995	000995	40.3.6!12
000996	000996	40.3.7!1
000997	000997	40.3.7!2
000998	000998	40.3.7!3
000999	000999	40.3.7!4
001000	001000	40.3.7!5
001001	001001	40.3.7!6
001002	001002	40.3.7!7
001003	001003	40.3.7!8
001004	001004	40.3.7!9
001005	001005	40.3.7!10
001006	001006	40.3.7!11
001007	001007	40.3.7!12
001008	001008	40.3.7!13
001009	001009	40.3.7!14
001010	001010	40.3.7!15
001011	001011	40.3.7!16
001012	001012	40.3.7!17
001013	001013	40.3.7!18
001014	001014	40.3.7!19
001015	001015	40.3.7!20
001016	001016	40.3.7!21
001017	001017	40.3.7!22
001018	001018	40.3.7!23
001019	001019	40.3.7!24
001020	001020	40.3.8!1
001021	001021	40.3.8!2
001022	001022	40.3.8!3
001023	001023	40.3.8!4
001024	001024	40.3.8!5
001025	001025	40.3.8!6
001026	001026	40.3.9!1
001027	001027	40.3.9!2
001028	001028	40.3.9!3
001029	001029	40.3.9!4
001030	001030	40.3.9!5
001031	001031	40.3.9!6
001032	001032	40.3.9!7
001033	001033	40.3.9!8
001034	001034	40.3.9!9
001035	001035	40.3.9!10
001036	001036	40.3.9!11
001037	001037	40.3.9!12
001038	001038	40.3.9!13
001039	001039	40.3.9!14
001040	001040	40.3.9!15
001041	001041	40.3.9!16
001042	001042	40.3.9!17
001043	001043	40.3.9!18
001044	001044	40.3.9!19
001045	001045	40.3.9!20
001046	001046	40.3.9!21
001047	001047	40.3.9!22
001048	001048	40.3.9!23
001049	001049	40.3.9!24
001050	001050	40.3.9!25
001051	001051	40.3.10!1
001052	001052	40.3.10!2
001053	001053	40.3.10!3
001054	001054	40.3.10!4
001055	001055	40.3.10!5
001056	001056	40.3.10!6
001057	001057	40.3.10!7
001058	001058	40.3.10!8
001059	001059	40.3.10!9
001060	001060	40.3.10!10
001061	001061	40.3.10!11
001062	001062	40.3.10!12
001063	001063	40.3.10!13
001064	001064	40.3.10!14
001065	001065	40.3.10!15
001066	001066	40.3.10!16
001067	001067	40.3.10!17
001068	001068	40.3.10!18
001069	001069	40.3.10!19
001070	001070	40.3.10!20
001071	001071	40.3.10!21
001072	001072	40.3.10!22
001073	001073	40.3.11!1
001074	001074	40.3.11!2
001075	001075	40.3.11!3
001076	001076	40.3.11!4
001077	001077	40.3.11!5
001078	001078	40.3.11!6
001079	001079	40.3.11!7
001080	001080	40.3.11!8
001081	001081	40.3.11!9
001082	001082	40.3.11!10
001083	001083	40.3.11!11
001084	001084	40.3.11!12
001085	001085	40.3.11!13
001086	001086	40.3.11!14
001087	001087	40.3.11!15
001088	001088	40.3.11!16
001089	001089	40.3.11!17
001090	001090	40.3.11!18
001091	001091	40.3.11!19
001092	001092	40.3.11!20
001093	001093	40.3.11!21
001094	001094	40.3.11!22
001095	001095	40.3.11!23
001096	001096	40.3.11!24
001097	001097	40.3.11!25
001098	001098	40.3.11!26
001099	001099	40.3.11!27
001100	001100	40.3.11!28
001101	001101	40.3.11!29
001102	001102	40.3.11!30
001103	001103	40.3.11!31
001104	001104	40.3.12!1
001105	001105	40.3.12!2
001106	001106	40.3.12!3
001107	001107	40.3.12!4
001108	001108	40.3.12!5
001109	001109	40.3.12!6
001110	001110	40.3.12!7
001111	001111	40.3.12!8
001112	001112	40.3.12!9
001113	001113	40.3.12!10
001114	001114	40.3.12!11
001115	001115	40.3.12!12
001116	001116	40.3.12!13
001117	001117	40.3.12!14
001118	001118	40.3.12!15
001119	001119	40.3.12!16
001120	001120	40.3.12!17
001121	001121	40.3.12!18
001122	001122	40.3.12!19
001123	001123	40.3.12!20
001124	001124	40.3.12!21
001125	001125	40.3.12!22
001126	001126	40.3.12!23
001127	001127	40.3.12!24
001128	001128	40.3.12!25
001129	001129	40.3.12!26
001130	001130	40.3.13!1
001131	001131	40.3.13!2
001132	001132	40.3.13!3
001133	001133	40.3.13!4
001134	001134	40.3.13!5
001135	001135	40.3.13!6
001136	001136	40.3.13!7
001137	001137	40.3.13!8
001138	001138	40.3.13!9
001139	001139	40.3.13!10
001140	001140	40.3.13!11
001141	001141	40.3.13!12
001142	001142	40.3.13!13
001143	001143	40.3.13!14
001144	001144	40.3.13!15
001145	001145	40.3.13!16
001146	001146	40.3.13!17
001147	001147	40.3.14!1
001148	001148	40.3.14!2
001149	001149	40.3.14!3
001150	001150	40.3.14!4
001151	001151	40.3.14!5
001152	001152	40.3.14!6
001153	001153	40.3.14!7
001154	001154	40.3.14!8
001155	001155	40.3.14!9
001156	001156	40.3.14!10
001157	001157	40.3.14!11
001158	001158	40.3.14!12
001159	001159	40.3.14!13
001160	001160	40.3.14!14
001161	001161	40.3.14!15
001162	001162	40.3.14!16
001163	001163	40.3.14!17
001164	001164	40.3.15!1
001165	001165	40.3.15!2
001166	001166	40.3.15!3
001167	001167	40.3.15!4
001168	001168	40.3.15!5
001169	001169	40.3.15!6
001170	001170	40.3.15!7
001171	001171	40.3.15!8
001172	001172	40.3.15!9
001173	001173	40.3.15!10
001174	001174	40.3.15!11
001175	001175	40.3.15!12
001176	001176	40.3.15!13
001177	001177	40.3.15!14
001178	001178	40.3.15!15
001179	001179	40.3.15!16
001180	001180	40.3.15!17
001181	001181	40.3.15!18
001182	001182	40.3.15!19
001183	001183	40.3.15!20
001184	001184	40.3.16!1
001185	001185	40.3.16!2
001186	001186	40.3.16!3
001187	001187	40.3.16!4
001188	001188	40.3.16!5
001189	001189	40.3.16!6
001190	001190	40.3.16!7
001191	001191	40.3.16!8
001192	001192	40.3.16!9
001193	001193	40.3.16!10
001194	001194	40.3.16!11
001195	001195	40.3.16!12
001196	001196	40.3.16!13
001197	001197	40.3.16!14
001198	001198	40.3.16!15
001199	001199	40.3.16!16
001200	001200	40.3.16!17
001201	001201	40.3.16!18
001202	001202	40.3.16!19
001203	001203	40.3.16!20
001204	001204	40.3.16!21
001205	001205	40.3.16!22
001206	001206	40.3.16!23
001207	001207	40.3.16!24
001208	001208	40.3.16!25
001209	001209	40.3.16!26
001210	001210	40.3.16!27
001211	001211	40.3.16!28
001212	001212	40.3.17!1
001213	001213	40.3.17!2
001214	001214	40.3.17!3
001215	001215	40.3.17!4
001216	001216	40.3.17!5
001217	001217	40.3.17!6
001218	001218	40.3.17!7
001219	001219	40.3.17!8
001220	001220	40.3.17!9
001221	001221	40.3.17!10
001222	001222	40.3.17!11
001223	001223	40.3.17!12
001224	001224	40.3.17!13
001225	001225	40.3.17!14
001226	001226	40.3.17!15
001227	001227	40.3.17!16
001228	001228	40.3.17!17
001229	001229	40.4.1!1
001230	001230	40.4.1!2
001231	001231	40.4.1!3
001232	001232	40.4.1!4
001233	001233	40.4.1!5
001234	001234	40.4.1!6
001235	001235	40.4.1!7
001236	001236	40.4.1!8
001237	001237	40.4.1!9
001238	001238	40.4.1!10
001239	001239	40.4.1!11
001240	001240	40.4.1!12
001241	001241	40.4.1!13
001242	001242	40.4.1!14
001243	001243	40.4.2!1
001244	001244	40.4.2!2
001245	001245	40.4.2!3
001246	001246	40.4.2!4
001247	001247	40.4.2!5
001248	001248	40.4.2!6
001249	001249	40.4.2!7
001250	001250	40.4.2!8
001251	001251	40.4.2!9
001252	001252	40.4.3!1
001253	001253	40.4.3!2
001254	001254	40.4.3!3
001255	001255	40.4.3!4
001256	001256	40.4.3!5
001257	001257	40.4.3!6
001258	001258	40.4.3!7
001259	001259	40.4.3!8
001260	001260	40.4.3!9
001261	001261	40.4.3!10
001262	001262	40.4.3!11
001263	001263	40.4.3!12
001264	001264	40.4.3!13
001265	001265	40.4.3!14
001266	001266	40.4.3!15
001267	001267	40.4.3!16
001268	001268	40.4.3!17
001269	001269	40.4.3!18
001270	001270	40.4.4!1
001271	001271	40.4.4!2
001272	001272	40.4.4!3
001273	001273	40.4.4!4
001274	001274	40.4.4!5
001275	001275	40.4.4!6
001276	001276	40.4.4!7
001277	001277	40.4.4!8
001278	001278	40.4.4!9
001279	001279	40.4.4!10
001280	001280	40.4.4!11
001281	001281	40.4.4!12
001282	001282	40.4.4!13
001283	001283	40.4.4!14
001284	001284	40.4.4!15
001285	001285	40.4.4!16
001286	001286	40.4.4!17
001287	001287	40.4.4!18
001288	001288	40.4.4!19
001289	001289	40.4.4!20
001290	001290	40.4.5!1
001291	001291	40.4.5!2
001292	001292	40.4.5!3
001293	001293	40.4.5!4
001294	001294	40.4.5!5
001295	001295	40.4.5!6
001296	001296	40.4.5!7
001297	001297	40.4.5!8
001298	001298	40.4.5!9
001299	001299	40.4.5!10
001300	001300	40.4.5!11
001301	001301	40.4.5!12
001302	001302	40.4.5!13
001303	001303	40.4.5!14
001304	001304	40.4.5!15
001305	001305	40.4.5!16
001306	001306	40.4.5!17
001307	001307	40.4.6!1
001308	001308	40.4.6!2
001309	001309	40.4.6!3
001310	001310	40.4.6!4
001311	001311	40.4.6!5
001312	001312	40.4.6!6
001313	001313	40.4.6!7
001314	001314	40.4.6!8
001315	001315	40.4.6!9
001316	001316	40.4.6!10
001317	001317	40.4.6!11
001318	001318	40.4.6!12
001319	001319	40.4.6!13
001320	001320	40.4.6!14
001321	001321	40.4.6!15
001322	001322	40.4.6!16
001323	001323	40.4.6!17
001324	001324	40.4.6!18
001325	001325	40.4.6!19
001326	001326	40.4.6!20
001327	001327	40.4.6!21
001328	001328	40.4.6!22
001329	001329	40.4.6!23
001330	001330	40.4.6!24
001331	001331	40.4.6!25
001332	001332	40.4.6!26
001333	001333	40.4.6!27
001334	001334	40.4.6!28
001335	001335	40.4.6!29
001336	001336	40.4.6!30
001337	001337	40.4.6!31
001338	001338	40.4.6!32
001339	001339	40.4.7!1
001340	001340	40.4.7!2
001341	001341	40.4.7!3
001342	001342	40.4.7!4
001343	001343	40.4.7!5
001344	001344	40.4.7!6
001345	001345	40.4.7!7
001346	001346	40.4.7!8
001347	001347	40.4.7!9
001348	001348	40.4.7!10
001349	001349	40.4.7!11
001350	001350	40.4.7!12
001351	001351	40.4.8!1
001352	001352	40.4.8!2
001353	001353	40.4.8!3
001354	001354	40.4.8!4
001355	001355	40.4.8!5
001356	001356	40.4.8!6
001357	001357	40.4.8!7
001358	001358	40.4.8!8
001359	001359	40.4.8!9
001360	001360	40.4.8!10
001361	001361	40.4.8!11
001362	001362	40.4.8!12
001363	001363	40.4.8!13
001364	001364	40.4.8!14
001365	001365	40.4.8!15
001366	001366	40.4.8!16
001367	001367	40.4.8!17
001368	001368	40.4.8!18
001369	001369	40.4.8!19
001370	001370	40.4.8!20
001371	001371	40.4.8!21
001372	001372	40.4.9!1
001373	001373	40.4.9!2
001374	001374	40.4.9!3
001375	001375	40.4.9!4
001376	001376	40.4.9!5
001377	001377	40.4.9!6
001378	001378	40.4.9!7
001379	001379	40.4.9!8
001380	001380	40.4.9!9
001381	001381	40.4.9!10
001382	001382	40.4.9!11
001383	001383	40.4.10!1
001384	001384	40.4.10!2
001385	001385	40.4.10!3
001386	001386	40.4.10!4
001387	001387	40.4.10!5
001388	001388	40.4.10!6
001389	001389	40.4.10!7
001390	001390	40.4.10!8
001391	001391	40.4.10!9
001392	001392	40.4.10!10
001393	001393	40.4.10!11
001394	001394	40.4.10!12
001395	001395	40.4.10!13
001396	001396	40.4.10!14
001397	001397	40.4.10!15
001398	001398	40.4.10!16
001399	001399	40.4.10!17
001400	001400	40.4.10!18
001401	001401	40.4.11!1
001402	001402	40.4.11!2
001403	001403	40.4.11!3
001404	001404	40.4.11!4
001405	001405	40.4.11!5
001406	001406	40.4.11!6
001407	001407	40.4.11!7
001408	001408	40.4.11!8
001409	001409	40.4.11!9
001410	001410	40.4.11!10
001411	001411	40.4.11!11
001412	001412	40.4.11!12
001413	001413	40.4.12!1
001414	001414	40.4.12!2
001415	001415	40.4.12!3
001416	001416	40.4.12!4
001417	001417	40.4.12!5
001418	001418	40.4.12!6
001419	001419	40.4.12!7
001420	001420	40.4.12!8
001421	001421	40.4.12!9
001422	001422	40.4.13!1
001423	001423	40.4.13!2
001424	001424	40.4.13!3
001425	001425	40.4.13!4
001426	001426	40.4.13!5
001427	001427	40.4.13!6
001428	001428	40.4.13!7
001429	001429	40.4.13!8
001430	001430	40.4.13!9
001431	001431	40.4.13!10
001432	001432	40.4.13!11
001433	001433	40.4.13!12
001434	001434	40.4.13!13
001435	001435	40.4.13!14
001436	001436	40.4.13!15
001437	001437	40.4.14!1
001438	001438	40.4.14!2
001439	001439	40.4.14!3
001440	001440	40.4.14!4
001441	001441	40.4.14!5
001442	001442	40.4.14!6
001443	001443	40.4.14!7
001444	001444	40.4.14!8
001445	001445	40.4.14!9
001446	001446	40.4.15!1
001447	001447	40.4.15!2
001448	001448	40.4.15!3
001449	001449	40.4.15!4
001450	001450	40.4.15!5
001451	001451	40.4.15!6
001452	001452	40.4.15!7
001453	001453	40.4.15!8
001454	001454	40.4.15!9
001455	001455	40.4.15!10
001456	001456	40.4.15!11
001457	001457	40.4.15!12
001458	001458	40.4.15!13
001459	001459	40.4.16!1
001460	001460	40.4.16!2
001461	001461	40.4.16!3
001462	001462	40.4.16!4
001463	001463	40.4.16!5
001464	001464	40.4.16!6
001465	001465	40.4.16!7
001466	001466	40.4.16!8
001467	001467	40.4.16!9
001468	001468	40.4.16!10
001469	001469	40.4.16!11
001470	001470	40.4.16!12
001471	001471	40.4.16!13
001472	001472	40.4.16!14
001473	001473	40.4.16!15
001474	001474	40.4.16!16
001475	001475	40.4.16!17
001476	001476	40.4.16!18
001477	001477	40.4.16!19
001478	001478	40.4.16!20
001479	001479	40.4.17!1
001480	001480	40.4.17!2
001481	001481	40.4.17!3
001482	001482	40.4.17!4
001483	001483	40.4.17!5
001484	001484	40.4.17!6
001485	001485	40.4.17!7
001486	001486	40.4.17!8
001487	001487	40.4.17!9
001488	001488	40.4.17!10
001489	001489	40.4.17!11
001490	001490	40.4.17!12
001491	001491	40.4.17!13
001492	001492	40.4.17!14
001493	001493	40.4.17!15
001494	001494	40.4.18!1
001495	001495	40.4.18!2
001496	001496	40.4.18!3
001497	001497	40.4.18!4
001498	001498	40.4.18!5
001499	001499	40.4.18!6
001500	001500	40.4.18!7
001501	001501	40.4.18!8
001502	001502	40.4.18!9
001503	001503	40.4.18!10
001504	001504	40.4.18!11
001505	001505	40.4.18!12
001506	001506	40.4.18!13
001507	001507	40.4.18!14
001508	001508	40.4.18!15
001509	001509	40.4.18!16
001510	001510	40.4.18!17
001511	001511	40.4.18!18
001512	001512	40.4.18!19
001513	001513	40.4.18!20
001514	001514	40.4.18!21
001515	001515	40.4.18!22
001516	001516	40.4.18!23
001517	001517	40.4.18!24
001518	001518	40.4.18!25
001519	001519	40.4.18!26
001520	001520	40.4.18!27
001521	001521	40.4.19!1
001522	001522	40.4.19!2
001523	001523	40.4.19!3
001524	001524	40.4.19!4
001525	001525	40.4.19!5
001526	001526	40.4.19!6
001527	001527	40.4.19!7
001528	001528	40.4.19!8
001529	001529	40.4.19!9
001530	001530	40.4.19!10
001531	001531	40.4.19!11
001532	001532	40.4.20!1
001533	001533	40.4.20!2
001534	001534	40.4.20!3
001535	001535	40.4.20!4
001536	001536	40.4.20!5
001537	001537	40.4.20!6
001538	001538	40.4.20!7
001539	001539	40.4.20!8
001540	001540	40.4.21!1
001541	001541	40.4.21!2
001542	001542	40.4.21!3
001543	001543	40.4.21!4
001544	001544	40.4.21!5
001545	001545	40.4.21!6
001546	001546	40.4.21!7
001547	001547	40.4.21!8
001548	001548	40.4.21!9
001549	001549	40.4.21!10
001550	001550	40.4.21!11
001551	001551	40.4.21!12
001552	001552	40.4.21!13
001553	001553	40.4.21!14
001554	001554	40.4.21!15
001555	001555	40.4.21!16
001556	001556	40.4.21!17
001557	001557	40.4.21!18
001558	001558	40.4.21!19
001559	001559	40.4.21!20
001560	001560	40.4.21!21
001561	001561	40.4.21!22
001562	001562	40.4.21!23
001563	001563	40.4.21!24
001564	001564	40.4.21!25
001565	001565	40.4.21!26
001566	001566	40.4.21!27
001567	001567	40.4.21!28
001568	001568	40.4.21!29
001569	001569	40.4.21!30
001570	001570	40.4.21!31
001571	001571	40.4.22!1
001572	001572	40.4.22!2
001573	001573	40.4.22!3
001574	001574	40.4.22!4
001575	001575	40.4.22!5
001576	001576	40.4.22!6
001577	001577	40.4.22!7
001578	001578	40.4.22!8
001579	001579	40.4.22!9
001580	001580	40.4.22!10
001581	001581	40.4.22!11
001582	001582	40.4.22!12
001583	001583	40.4.23!1
001584	001584	40.4.23!2
001585	001585	40.4.23!3
001586	001586	40.4.23!4
001587	001587	40.4.23!5
001588	001588	40.4.23!6
001589	001589	40.4.23!7
001590	001590	40.4.23!8
001591	001591	40.4.23!9
001592	001592	40.4.23!10
001593	001593	40.4.23!11
001594	001594	40.4.23!12
001595	001595	40.4.23!13
001596	001596	40.4.23!14
001597	001597	40.4.23!15
001598	001598	40.4.23!16
001599	001599	40.4.23!17
001600	001600	40.4.23!18
001601	001601	40.4.23!19
001602	001602	40.4.23!20
001603	001603	40.4.23!21
001604	001604	40.4.23!22
001605	001605	40.4.23!23
001606	001606	40.4.23!24
001607	001607	40.4.23!25
001608	001608	40.4.23!26
001609	001609	40.4.23!27
001610	001610	40.4.24!1
001611	001611	40.4.24!2
001612	001612	40.4.24!3
001613	001613	40.4.24!4
001614	001614	40.4.24!5
001615	001615	40.4.24!6
001616	001616	40.4.24!7
001617	001617	40.4.24!8
001618	001618	40.4.24!9
001619	001619	40.4.24!10
001620	001620	40.4.24!11
001621	001621	40.4.24!12
001622	001622	40.4.24!13
001623	001623	40.4.24!14
001624	001624	40.4.24!15
001625	001625	40.4.24!16
001626	001626	40.4.24!17
001627	001627	40.4.24!18
001628	001628	40.4.24!19
001629	001629	40.4.24!20
001630	001630	40.4.24!21
001631	001631	40.4.24!22
001632	001632	40.4.24!23
001633	001633	40.4.24!24
001634	001634	40.4.24!25
001635	001635	40.4.24!26
001636	001636	40.4.24!27
001637	001637	40.4.24!28
001638	001638	40.4.24!29
001639	001639	40.4.24!30
001640	001640	40.4.25!1
001641	001641	40.4.25!2
001642	001642	40.4.25!3
001643	001643	40.4.25!4
001644	001644	40.4.25!5
001645	001645	40.4.25!6
001646	001646	40.4.25!7
001647	001647	40.4.25!8
001648	001648	40.4.25!9
001649	001649	40.4.25!10
001650	001650	40.4.25!11
001651	001651	40.4.25!12
001652	001652	40.4.25!13
001653	001653	40.4.25!14
001654	001654	40.4.25!15
001655	001655	40.4.25!16
001656	001656	40.4.25!17
001657	001657	40.4.25!18
001658	001658	40.5.1!1
001659	001659	40.5.1!2
001660	001660	40.5.1!3
001661	001661	40.5.1!4
001662	001662	40.5.1!5
001663	001663	40.5.1!6
001664	001664	40.5.1!7
001665	001665	40.5.1!8
001666	001666	40.5.1!9
001667	001667	40.5.1!10
001668	001668	40.5.1!11
001669	001669	40.5.1!12
001670	001670	40.5.1!13
001671	001671	40.5.1!14
001672	001672	40.5.1!15
001673	001673	40.5.1!16
001674	001674	40.5.2!1
001675	001675	40.5.2!2
001676	001676	40.5.2!3
001677	001677	40.5.2!4
001678	001678	40.5.2!5
001679	001679	40.5.2!6
001680	001680	40.5.2!7
001681	001681	40.5.2!8
001682	001682	40.5.3!1
001683	001683	40.5.3!2
001684	001684	40.5.3!3
001685	001685	40.5.3!4
001686	001686	40.5.3!5
001687	001687	40.5.3!6
001688	001688	40.5.3!7
001689	001689	40.5.3!8
001690	001690	40.5.3!9
001691	001691	40.5.3!10
001692	001692	40.5.3!11
001693	001693	40.5.3!12
001694	001694	40.5.4!1
001695	001695	40.5.4!2
001696	001696	40.5.4!3
001697	001697	40.5.4!4
001698	001698	40.5.4!5
001699	001699	40.5.4!6
001700	001700	40.5.5!1
001701	001701	40.5.5!2
001702	001702	40.5.5!3
001703	001703	40.5.5!4
001704	001704	40.5.5!5
001705	001705	40.5.5!6
001706	001706	40.5.5!7
001707	001707	40.5.5!8
001708	001708	40.5.6!1
001709	001709	40.5.6!2
001710	001710	40.5.6!3
001711	001711	40.5.6!4
001712	001712	40.5.6!5
001713	001713	40.5.6!6
001714	001714	40.5.6!7
001715	001715	40.5.6!8
001716	001716	40.5.6!9
001717	001717	40.5.6!10
001718	001718	40.5.7!1
001719	001719	40.5.7!2
001720	001720	40.5.7!3
001721	001721	40.5.7!4
001722	001722	40.5.7!5
001723	001723	40.5.7!6
001724	001724	40.5.8!1
001725	001725	40.5.8!2
001726	001726	40.5.8!3
001727	001727	40.5.8!4
001728	001728	40.5.8!5
001729	001729	40.5.8!6
001730	001730	40.5.8!7
001731	001731	40.5.8!8
001732	001732	40.5.8!9
001733	001733	40.5.8!10
001734	001734	40.5.9!1
001735	001735	40.5.9!2
001736	001736	40.5.9!3
001737	001737	40.5.9!4
001738	001738	40.5.9!5
001739	001739	40.5.9!6
001740	001740	40.5.9!7
001741	001741	40.5.9!8
001742	001742	40.5.10!1
001743	001743	40.5.10!2
001744	001744	40.5.10!3
001745	001745	40.5.10!4
001746	001746	40.5.10!5
001747	001747	40.5.10!6
001748	001748	40.5.10!7
001749	001749	40.5.10!8
001750	001750	40.5.10!9
001751	001751	40.5.10!10
001752	001752	40.5.10!11
001753	001753	40.5.10!12
001754	001754	40.5.11!1
001755	001755	40.5.11!2
001756	001756	40.5.11!3
001757	001757	40.5.11!4
001758	001758	40.5.11!5
001759	001759	40.5.11!6
001760	001760	40.5.11!7
001761	001761	40.5.11!8
001762	001762	40.5.11!9
001763	001763	40.5.11!10
001764	001764	40.5.11!11
001765	001765	40.5.11!12
001766	001766	40.5.11!13
001767	001767	40.5.11!14
001768	001768	40.5.11!15
001769	001769	40.5.11!16
001770	001770	40.5.12!1
001771	001771	40.5.12!2
001772	001772	40.5.12!3
001773	001773	40.5.12!4
001774	001774	40.5.12!5
001775	001775	40.5.12!6
001776	001776	40.5.12!7
001777	001777	40.5.12!8
001778	001778	40.5.12!9
001779	001779	40.5.12!10
001780	001780	40.5.12!11
001781	001781	40.5.12!12
001782	001782	40.5.12!13
001783	001783	40.5.12!14
001784	001784	40.5.12!15
001785	001785	40.5.12!16
001786	001786	40.5.12!17
001787	001787	40.5.12!18
001788	001788	40.5.12!19
001789	001789	40.5.13!1
001790	001790	40.5.13!2
001791	001791	40.5.13!3
001792	001792	40.5.13!4
001793	001793	40.5.13!5
001794	001794	40.5.13!6
001795	001795	40.5.13!7
001796	001796	40.5.13!8
001797	001797	40.5.13!9
001798	001798	40.5.13!10
001799	001799	40.5.13!11
001800	001800	40.5.13!12
001801	001801	40.5.13!13
001802	001802	40.5.13!14
001803	001803	40.5.13!15
001804	001804	40.5.13!16
001805	001805	40.5.13!17
001806	001806	40.5.13!18
001807	001807	40.5.13!19
001808	001808	40.5.13!20
001809	001809	40.5.13!21
001810	001810	40.5.13!22
001811	001811	40.5.13!23
001812	001812	40.5.13!24
001813	001813	40.5.13!25
001814	001814	40.5.13!26
001815	001815	40.5.14!1
001816	001816	40.5.14!2
001817	001817	40.5.14!3
001818	001818	40.5.14!4
001819	001819	40.5.14!5
001820	001820	40.5.14!6
001821	001821	40.5.14!7
001822	001822	40.5.14!8
001823	001823	40.5.14!9
001824	001824	40.5.14!10
001825	001825	40.5.14!11
001826	001826	40.5.14!12
001827	001827	40.5.14!13
001828	001828	40.5.15!1
001829	001829	40.5.15!2
001830	001830	40.5.15!3
001831	001831	40.5.15!4
001832	001832	40.5.15!5
001833	001833	40.5.15!6
001834	001834	40.5.15!7
001835	001835	40.5.15!8
001836	001836	40.5.15!9
001837	001837	40.5.15!10
001838	001838	40.5.15!11
001839	001839	40.5.15!12
001840	001840	40.5.15!13
001841	001841	40.5.15!14
001842	001842	40.5.15!15
001843	001843	40.5.15!16
001844	001844	40.5.15!17
001845	001845	40.5.15!18
001846	001846	40.5.15!19
001847	001847	40.5.15!20
001848	001848	40.5.16!1
001849	001849	40.5.16!2
001850	001850	40.5.16!3
001851	001851	40.5.16!4
001852	001852	40.5.16!5
001853	001853	40.5.16!6
001854	001854	40.5.16!7
001855	001855	40.5.16!8
001856	001856	40.5.16!9
001857	001857	40.5.16!10
001858	001858	40.5.16!11
001859	001859	40.5.16!12
001860	001860	40.5.16!13
001861	001861	40.5.16!14
001862	001862	40.5.16!15
001863	001863	40.5.16!16
001864	001864	40.5.16!17
001865	001865	40.5.16!18
