FEATURESsort1	OGNTsort	OpenTextWord_KEY
099660	099660	47.8.10.w20
099661	099661	47.8.10.w21
099662	099662	47.8.11.w1
099663	099663	47.8.11.w2
099664	099664	47.8.11.w3
099665	099665	47.8.11.w4
099666	099666	47.8.11.w5
099667	099667	47.8.11.w6
099668	099668	47.8.11.w7
099669	099669	47.8.11.w8
099670	099670	47.8.11.w9
099671	099671	47.8.11.w10
099672	099672	47.8.11.w11
099673	099673	47.8.11.w12
099674	099674	47.8.11.w13
099675	099675	47.8.11.w14
099676	099676	47.8.11.w15
099677	099677	47.8.11.w16
099678	099678	47.8.11.w17
099679	099679	47.8.11.w18
099680	099680	47.8.11.w19
099681	099681	47.8.12.w1
099682	099682	47.8.12.w2
099683	099683	47.8.12.w3
099684	099684	47.8.12.w4
099685	099685	47.8.12.w5
099686	099686	47.8.12.w6
099687	099687	47.8.12.w7
099688	099688	47.8.12.w8
099689	099689	47.8.12.w9
099690	099690	47.8.12.w10
099691	099691	47.8.12.w11
099692	099692	47.8.12.w12
099693	099693	47.8.12.w13
099694	099694	47.8.13.w1
099695	099695	47.8.13.w2
099696	099696	47.8.13.w3
099697	099697	47.8.13.w4
099698	099698	47.8.13.w5
099699	099699	47.8.13.w6
099700	099700	47.8.13.w7
099701	099701	47.8.13.w8
099702	099702	47.8.13.w9
099703	099703	47.8.13.w10
099704	099704	47.8.14.w1
099705	099705	47.8.14.w2
099706	099706	47.8.14.w3
099707	099707	47.8.14.w4
099708	099708	47.8.14.w5
099709	099709	47.8.14.w6
099710	099710	47.8.14.w7
099711	099711	47.8.14.w8
099712	099712	47.8.14.w9
099713	099713	47.8.14.w10
099714	099714	47.8.14.w11
099715	099715	47.8.14.w12
099716	099716	47.8.14.w13
099717	099717	47.8.14.w14
099718	099718	47.8.14.w15
099719	099719	47.8.14.w16
099720	099720	47.8.14.w17
099721	099721	47.8.14.w18
099722	099722	47.8.14.w19
099723	099723	47.8.14.w20
099724	099724	47.8.14.w21
099725	099725	47.8.14.w22
099726	099726	47.8.14.w23
099727	099727	47.8.14.w24
099728	099728	47.8.15.w1
099729	099729	47.8.15.w2
099730	099730	47.8.15.w3
099731	099731	47.8.15.w4
099732	099732	47.8.15.w5
099733	099733	47.8.15.w6
099734	099734	47.8.15.w7
099735	099735	47.8.15.w8
099736	099736	47.8.15.w9
099737	099737	47.8.15.w10
099738	099738	47.8.15.w11
099739	099739	47.8.15.w12
099740	099740	47.8.15.w13
099741	099741	47.8.16.w1
099742	099742	47.8.16.w2
099743	099743	47.8.16.w3
099744	099744	47.8.16.w4
099745	099745	47.8.16.w5
099746	099746	47.8.16.w6
099747	099747	47.8.16.w7
099748	099748	47.8.16.w8
099749	099749	47.8.16.w9
099750	099750	47.8.16.w10
099751	099751	47.8.16.w11
099752	099752	47.8.16.w12
099753	099753	47.8.16.w13
099754	099754	47.8.16.w14
099755	099755	47.8.16.w15
099756	099756	47.8.17.w1
099757	099757	47.8.17.w2
099758	099758	47.8.17.w3
099759	099759	47.8.17.w4
099760	099760	47.8.17.w5
099761	099761	47.8.17.w6
099762	099762	47.8.17.w7
099763	099763	47.8.17.w8
099764	099764	47.8.17.w9
099765	099765	47.8.17.w10
099766	099766	47.8.17.w11
099767	099767	47.8.17.w12
099768	099768	47.8.18.w1
099769	099769	47.8.18.w2
099770	099770	47.8.18.w3
099771	099771	47.8.18.w4
099772	099772	47.8.18.w5
099773	099773	47.8.18.w6
099774	099774	47.8.18.w7
099775	099775	47.8.18.w8
099776	099776	47.8.18.w9
099777	099777	47.8.18.w10
099778	099778	47.8.18.w11
099779	099779	47.8.18.w12
099780	099780	47.8.18.w13
099781	099781	47.8.18.w14
099782	099782	47.8.18.w15
099783	099783	47.8.18.w16
099784	099784	47.8.19.w1
099785	099785	47.8.19.w2
099786	099786	47.8.19.w3
099787	099787	47.8.19.w4
099788	099788	47.8.19.w5
099789	099789	47.8.19.w6
099790	099790	47.8.19.w7
099791	099791	47.8.19.w8
099792	099792	47.8.19.w9
099793	099793	47.8.19.w10
099794	099794	47.8.19.w11
099795	099795	47.8.19.w12
099796	099796	47.8.19.w13
099797	099797	47.8.19.w14
099798	099798	47.8.19.w15
099799	099799	47.8.19.w16
099800	099800	47.8.19.w17
099801	099801	47.8.19.w18
099802	099802	47.8.19.w19
099803	099803	47.8.19.w20
099804	099804	47.8.19.w21
099805	099805	47.8.19.w22
099806	099806	47.8.19.w23
099807	099807	47.8.19.w24
099808	099808	47.8.19.w25
099809	099809	47.8.19.w26
099810	099810	47.8.19.w27
099811	099811	47.8.19.w28
099812	099812	47.8.20.w1
099813	099813	47.8.20.w2
099814	099814	47.8.20.w3
099815	099815	47.8.20.w4
099816	099816	47.8.20.w5
099817	099817	47.8.20.w6
099818	099818	47.8.20.w7
099819	099819	47.8.20.w8
099820	099820	47.8.20.w9
099821	099821	47.8.20.w10
099822	099822	47.8.20.w11
099823	099823	47.8.20.w12
099824	099824	47.8.20.w13
099825	099825	47.8.20.w14
099826	099826	47.8.21.w1
099827	099827	47.8.21.w2
099828	099828	47.8.21.w3
099829	099829	47.8.21.w4
099830	099830	47.8.21.w5
099831	099831	47.8.21.w6
099832	099832	47.8.21.w7
099833	099833	47.8.21.w8
099834	099834	47.8.21.w9
099835	099835	47.8.21.w10
099836	099836	47.8.21.w11
099837	099837	47.8.22.w1
099838	099838	47.8.22.w2
099839	099839	47.8.22.w3
099840	099840	47.8.22.w4
099841	099841	47.8.22.w5
099842	099842	47.8.22.w6
099843	099843	47.8.22.w7
099844	099844	47.8.22.w8
099845	099845	47.8.22.w9
099846	099846	47.8.22.w10
099847	099847	47.8.22.w11
099848	099848	47.8.22.w12
099849	099849	47.8.22.w13
099850	099850	47.8.22.w14
099851	099851	47.8.22.w15
099852	099852	47.8.22.w16
099853	099853	47.8.22.w17
099854	099854	47.8.22.w18
099855	099855	47.8.22.w19
099856	099856	47.8.22.w20
099857	099857	47.8.22.w21
099858	099858	47.8.22.w22
099859	099859	47.8.23.w1
099860	099860	47.8.23.w2
099861	099861	47.8.23.w3
099862	099862	47.8.23.w4
099863	099863	47.8.23.w5
099864	099864	47.8.23.w6
099865	099865	47.8.23.w7
099866	099866	47.8.23.w8
099867	099867	47.8.23.w9
099868	099868	47.8.23.w10
099869	099869	47.8.23.w11
099870	099870	47.8.23.w12
099871	099871	47.8.23.w13
099872	099872	47.8.23.w14
099873	099873	47.8.23.w15
099874	099874	47.8.23.w16
099875	099875	47.8.24.w1
099876	099876	47.8.24.w2
099877	099877	47.8.24.w3
099878	099878	47.8.24.w4
099879	099879	47.8.24.w5
099880	099880	47.8.24.w6
099881	099881	47.8.24.w7
099882	099882	47.8.24.w8
099883	099883	47.8.24.w9
099884	099884	47.8.24.w10
099885	099885	47.8.24.w11
099886	099886	47.8.24.w12
099887	099887	47.8.24.w13
099888	099888	47.8.24.w14
099889	099889	47.8.24.w15
099890	099890	47.8.24.w16
099891	099891	47.8.24.w17
099892	099892	47.8.24.w18
099893	099893	47.9.1.w1
099894	099894	47.9.1.w2
099895	099895	47.9.1.w3
099896	099896	47.9.1.w4
099897	099897	47.9.1.w5
099898	099898	47.9.1.w6
099899	099899	47.9.1.w7
099900	099900	47.9.1.w8
099901	099901	47.9.1.w9
099902	099902	47.9.1.w10
099903	099903	47.9.1.w11
099904	099904	47.9.1.w12
099905	099905	47.9.1.w13
099906	099906	47.9.1.w14
099907	099907	47.9.1.w15
099908	099908	47.9.2.w1
099909	099909	47.9.2.w2
099910	099910	47.9.2.w3
099911	099911	47.9.2.w4
099912	099912	47.9.2.w5
099913	099913	47.9.2.w6
099914	099914	47.9.2.w7
099915	099915	47.9.2.w8
099916	099916	47.9.2.w9
099917	099917	47.9.2.w10
099918	099918	47.9.2.w11
099919	099919	47.9.2.w12
099920	099920	47.9.2.w13
099921	099921	47.9.2.w14
099922	099922	47.9.2.w15
099923	099923	47.9.2.w16
099924	099924	47.9.2.w17
099925	099925	47.9.2.w18
099926	099926	47.9.2.w19
099927	099927	47.9.2.w20
099928	099928	47.9.2.w21
099929	099929	47.9.2.w22
099930	099930	47.9.3.w1
099931	099931	47.9.3.w2
099932	099932	47.9.3.w3
099933	099933	47.9.3.w4
099934	099934	47.9.3.w5
099935	099935	47.9.3.w6
099936	099936	47.9.3.w7
099937	099937	47.9.3.w8
099938	099938	47.9.3.w9
099939	099939	47.9.3.w10
099940	099940	47.9.3.w11
099941	099941	47.9.3.w12
099942	099942	47.9.3.w13
099943	099943	47.9.3.w14
099944	099944	47.9.3.w15
099945	099945	47.9.3.w16
099946	099946	47.9.3.w17
099947	099947	47.9.3.w18
099948	099948	47.9.3.w19
099949	099949	47.9.3.w20
099950	099950	47.9.3.w21
099951	099951	47.9.3.w22
099952	099952	47.9.4.w1
099953	099953	47.9.4.w2
099954	099954	47.9.4.w3
099955	099955	47.9.4.w4
099956	099956	47.9.4.w5
099957	099957	47.9.4.w6
099958	099958	47.9.4.w7
099959	099959	47.9.4.w8
099960	099960	47.9.4.w9
099961	099961	47.9.4.w10
099962	099962	47.9.4.w11
099963	099963	47.9.4.w12
099964	099964	47.9.4.w13
099965	099965	47.9.4.w14
099966	099966	47.9.4.w15
099967	099967	47.9.4.w16
099968	099968	47.9.4.w17
099969	099969	47.9.4.w18
099970	099970	47.9.4.w19
099971	099971	47.9.4.w20
099972	099972	47.9.4.w21
099973	099973	47.9.5.w1
099974	099974	47.9.5.w2
099975	099975	47.9.5.w3
099976	099976	47.9.5.w4
099977	099977	47.9.5.w5
099978	099978	47.9.5.w6
099979	099979	47.9.5.w7
099980	099980	47.9.5.w8
099981	099981	47.9.5.w9
099982	099982	47.9.5.w10
099983	099983	47.9.5.w11
099984	099984	47.9.5.w12
099985	099985	47.9.5.w13
099986	099986	47.9.5.w14
099987	099987	47.9.5.w15
099988	099988	47.9.5.w16
099989	099989	47.9.5.w17
099990	099990	47.9.5.w18
099991	099991	47.9.5.w19
099992	099992	47.9.5.w20
099993	099993	47.9.5.w21
099994	099994	47.9.5.w22
099995	099995	47.9.5.w23
099996	099996	47.9.5.w24
099997	099997	47.9.5.w25
099998	099998	47.9.5.w26
099999	099999	47.9.6.w1
100000	100000	47.9.6.w2
100001	100001	47.9.6.w3
100002	100002	47.9.6.w4
100003	100003	47.9.6.w5
100004	100004	47.9.6.w6
100005	100005	47.9.6.w7
100006	100006	47.9.6.w8
100007	100007	47.9.6.w9
100008	100008	47.9.6.w10
100009	100009	47.9.6.w11
100010	100010	47.9.6.w12
100011	100011	47.9.6.w13
100012	100012	47.9.6.w14
100013	100013	47.9.6.w15
100014	100014	47.9.6.w16
100015	100015	47.9.6.w17
100016	100016	47.9.7.w1
100017	100017	47.9.7.w2
100018	100018	47.9.7.w3
100019	100019	47.9.7.w4
100020	100020	47.9.7.w5
100021	100021	47.9.7.w6
100022	100022	47.9.7.w7
100023	100023	47.9.7.w8
100024	100024	47.9.7.w9
100025	100025	47.9.7.w10
100026	100026	47.9.7.w11
100027	100027	47.9.7.w12
100028	100028	47.9.7.w13
100029	100029	47.9.7.w14
100030	100030	47.9.7.w15
100031	100031	47.9.7.w16
100032	100032	47.9.7.w17
100033	100033	47.9.8.w1
100034	100034	47.9.8.w2
100035	100035	47.9.8.w3
100036	100036	47.9.8.w4
100037	100037	47.9.8.w5
100038	100038	47.9.8.w6
100039	100039	47.9.8.w7
100040	100040	47.9.8.w8
100041	100041	47.9.8.w9
100042	100042	47.9.8.w10
100043	100043	47.9.8.w11
100044	100044	47.9.8.w12
100045	100045	47.9.8.w13
100046	100046	47.9.8.w14
100047	100047	47.9.8.w15
100048	100048	47.9.8.w16
100049	100049	47.9.8.w17
100050	100050	47.9.8.w18
100051	100051	47.9.8.w19
100052	100052	47.9.8.w20
100053	100053	47.9.8.w21
100054	100054	47.9.9.w1
100055	100055	47.9.9.w2
100056	100056	47.9.9.w3
100057	100057	47.9.9.w4
100058	100058	47.9.9.w5
100059	100059	47.9.9.w6
100060	100060	47.9.9.w7
100061	100061	47.9.9.w8
100062	100062	47.9.9.w9
100063	100063	47.9.9.w10
100064	100064	47.9.9.w11
100065	100065	47.9.9.w12
100066	100066	47.9.9.w13
100067	100067	47.9.10.w1
100068	100068	47.9.10.w2
100069	100069	47.9.10.w3
100070	100070	47.9.10.w4
100071	100071	47.9.10.w5
100072	100072	47.9.10.w6
100073	100073	47.9.10.w7
100074	100074	47.9.10.w8
100075	100075	47.9.10.w9
100076	100076	47.9.10.w10
100077	100077	47.9.10.w11
100078	100078	47.9.10.w12
100079	100079	47.9.10.w13
100080	100080	47.9.10.w14
100081	100081	47.9.10.w15
100082	100082	47.9.10.w16
100083	100083	47.9.10.w17
100084	100084	47.9.10.w18
100085	100085	47.9.10.w19
100086	100086	47.9.10.w20
100087	100087	47.9.10.w21
100088	100088	47.9.10.w22
100089	100089	47.9.10.w23
100090	100090	47.9.11.w1
100091	100091	47.9.11.w2
100092	100092	47.9.11.w3
100093	100093	47.9.11.w4
100094	100094	47.9.11.w5
100095	100095	47.9.11.w6
100096	100096	47.9.11.w7
100097	100097	47.9.11.w8
100098	100098	47.9.11.w9
100099	100099	47.9.11.w10
100100	100100	47.9.11.w11
100101	100101	47.9.11.w12
100102	100102	47.9.11.w13
100103	100103	47.9.12.w1
100104	100104	47.9.12.w2
100105	100105	47.9.12.w3
100106	100106	47.9.12.w4
100107	100107	47.9.12.w5
100108	100108	47.9.12.w6
100109	100109	47.9.12.w7
100110	100110	47.9.12.w8
100111	100111	47.9.12.w9
100112	100112	47.9.12.w10
100113	100113	47.9.12.w11
100114	100114	47.9.12.w12
100115	100115	47.9.12.w13
100116	100116	47.9.12.w14
100117	100117	47.9.12.w15
100118	100118	47.9.12.w16
100119	100119	47.9.12.w17
100120	100120	47.9.12.w18
100121	100121	47.9.12.w19
100122	100122	47.9.12.w20
100123	100123	47.9.12.w21
100124	100124	47.9.12.w22
100125	100125	47.9.13.w1
100126	100126	47.9.13.w2
100127	100127	47.9.13.w3
100128	100128	47.9.13.w4
100129	100129	47.9.13.w5
100130	100130	47.9.13.w6
100131	100131	47.9.13.w7
100132	100132	47.9.13.w8
100133	100133	47.9.13.w9
100134	100134	47.9.13.w10
100135	100135	47.9.13.w11
100136	100136	47.9.13.w12
100137	100137	47.9.13.w13
100138	100138	47.9.13.w14
100139	100139	47.9.13.w15
100140	100140	47.9.13.w16
100141	100141	47.9.13.w17
100142	100142	47.9.13.w18
100143	100143	47.9.13.w19
100144	100144	47.9.13.w20
100145	100145	47.9.13.w21
100146	100146	47.9.13.w22
100147	100147	47.9.13.w23
100148	100148	47.9.13.w24
100149	100149	47.9.13.w25
100150	100150	47.9.13.w26
100151	100151	47.9.13.w27
100152	100152	47.9.13.w28
100153	100153	47.9.13.w29
100154	100154	47.9.14.w1
100155	100155	47.9.14.w2
100156	100156	47.9.14.w3
100157	100157	47.9.14.w4
100158	100158	47.9.14.w5
100159	100159	47.9.14.w6
100160	100160	47.9.14.w7
100161	100161	47.9.14.w8
100162	100162	47.9.14.w9
100163	100163	47.9.14.w10
100164	100164	47.9.14.w11
100165	100165	47.9.14.w12
100166	100166	47.9.14.w13
100167	100167	47.9.14.w14
100168	100168	47.9.14.w15
100169	100169	47.9.15.w1
100170	100170	47.9.15.w2
100171	100171	47.9.15.w3
100172	100172	47.9.15.w4
100173	100173	47.9.15.w5
100174	100174	47.9.15.w6
100175	100175	47.9.15.w7
100176	100176	47.9.15.w8
100177	100177	47.10.1.w1
100178	100178	47.10.1.w2
100179	100179	47.10.1.w3
100180	100180	47.10.1.w4
100181	100181	47.10.1.w5
100182	100182	47.10.1.w6
100183	100183	47.10.1.w7
100184	100184	47.10.1.w8
100185	100185	47.10.1.w9
100186	100186	47.10.1.w10
100187	100187	47.10.1.w11
100188	100188	47.10.1.w12
100189	100189	47.10.1.w13
100190	100190	47.10.1.w14
100191	100191	47.10.1.w15
100192	100192	47.10.1.w16
100193	100193	47.10.1.w17
100194	100194	47.10.1.w18
100195	100195	47.10.1.w19
100196	100196	47.10.1.w20
100197	100197	47.10.1.w21
100198	100198	47.10.1.w22
100199	100199	47.10.1.w23
100200	100200	47.10.1.w24
100201	100201	47.10.1.w25
100202	100202	47.10.2.w1
100203	100203	47.10.2.w2
100204	100204	47.10.2.w3
100205	100205	47.10.2.w4
100206	100206	47.10.2.w5
100207	100207	47.10.2.w6
100208	100208	47.10.2.w7
100209	100209	47.10.2.w8
100210	100210	47.10.2.w9
100211	100211	47.10.2.w10
100212	100212	47.10.2.w11
100213	100213	47.10.2.w12
100214	100214	47.10.2.w13
100215	100215	47.10.2.w14
100216	100216	47.10.2.w15
100217	100217	47.10.2.w16
100218	100218	47.10.2.w17
100219	100219	47.10.2.w18
100220	100220	47.10.2.w19
100221	100221	47.10.2.w20
100222	100222	47.10.3.w1
100223	100223	47.10.3.w2
100224	100224	47.10.3.w3
100225	100225	47.10.3.w4
100226	100226	47.10.3.w5
100227	100227	47.10.3.w6
100228	100228	47.10.3.w7
100229	100229	47.10.3.w8
100230	100230	47.10.4.w1
100231	100231	47.10.4.w2
100232	100232	47.10.4.w3
100233	100233	47.10.4.w4
100234	100234	47.10.4.w5
100235	100235	47.10.4.w6
100236	100236	47.10.4.w7
100237	100237	47.10.4.w8
100238	100238	47.10.4.w9
100239	100239	47.10.4.w10
100240	100240	47.10.4.w11
100241	100241	47.10.4.w12
100242	100242	47.10.4.w13
100243	100243	47.10.4.w14
100244	100244	47.10.4.w15
100245	100245	47.10.4.w16
100246	100246	47.10.4.w17
100247	100247	47.10.5.w1
100248	100248	47.10.5.w2
100249	100249	47.10.5.w3
100250	100250	47.10.5.w4
100251	100251	47.10.5.w5
100252	100252	47.10.5.w6
100253	100253	47.10.5.w7
100254	100254	47.10.5.w8
100255	100255	47.10.5.w9
100256	100256	47.10.5.w10
100257	100257	47.10.5.w11
100258	100258	47.10.5.w12
100259	100259	47.10.5.w13
100260	100260	47.10.5.w14
100261	100261	47.10.5.w15
100262	100262	47.10.5.w16
100263	100263	47.10.5.w17
100264	100264	47.10.5.w18
100265	100265	47.10.6.w1
100266	100266	47.10.6.w2
100267	100267	47.10.6.w3
100268	100268	47.10.6.w4
100269	100269	47.10.6.w5
100270	100270	47.10.6.w6
100271	100271	47.10.6.w7
100272	100272	47.10.6.w8
100273	100273	47.10.6.w9
100274	100274	47.10.6.w10
100275	100275	47.10.6.w11
100276	100276	47.10.6.w12
100277	100277	47.10.7.w1
100278	100278	47.10.7.w2
100279	100279	47.10.7.w3
100280	100280	47.10.7.w4
100281	100281	47.10.7.w5
100282	100282	47.10.7.w6
100283	100283	47.10.7.w7
100284	100284	47.10.7.w8
100285	100285	47.10.7.w9
100286	100286	47.10.7.w10
100287	100287	47.10.7.w11
100288	100288	47.10.7.w12
100289	100289	47.10.7.w13
100290	100290	47.10.7.w14
100291	100291	47.10.7.w15
100292	100292	47.10.7.w16
100293	100293	47.10.7.w17
100294	100294	47.10.7.w18
100295	100295	47.10.7.w19
100296	100296	47.10.7.w20
100297	100297	47.10.7.w21
100298	100298	47.10.7.w22
100299	100299	47.10.8.w1
100300	100300	47.10.8.w2
100301	100301	47.10.8.w3
100302	100302	47.10.8.w4
100303	100303	47.10.8.w5
100304	100304	47.10.8.w6
100305	100305	47.10.8.w7
100306	100306	47.10.8.w8
100307	100307	47.10.8.w9
100308	100308	47.10.8.w10
100309	100309	47.10.8.w11
100310	100310	47.10.8.w12
100311	100311	47.10.8.w13
100312	100312	47.10.8.w14
100313	100313	47.10.8.w15
100314	100314	47.10.8.w16
100315	100315	47.10.8.w17
100316	100316	47.10.8.w18
100317	100317	47.10.8.w19
100318	100318	47.10.8.w20
100319	100319	47.10.8.w21
100320	100320	47.10.8.w22
100321	100321	47.10.8.w23
100322	100322	47.10.9.w1
100323	100323	47.10.9.w2
100324	100324	47.10.9.w3
100325	100325	47.10.9.w4
100326	100326	47.10.9.w5
100327	100327	47.10.9.w6
100328	100328	47.10.9.w7
100329	100329	47.10.9.w8
100330	100330	47.10.9.w9
100331	100331	47.10.9.w10
100332	100332	47.10.10.w1
100333	100333	47.10.10.w2
100334	100334	47.10.10.w3
100335	100335	47.10.10.w4
100336	100336	47.10.10.w5
100337	100337	47.10.10.w6
100338	100338	47.10.10.w7
100339	100339	47.10.10.w8
100340	100340	47.10.10.w9
100341	100341	47.10.10.w10
100342	100342	47.10.10.w11
100343	100343	47.10.10.w12
100344	100344	47.10.10.w13
100345	100345	47.10.10.w14
100346	100346	47.10.10.w15
100347	100347	47.10.10.w16
100348	100348	47.10.10.w17
100349	100349	47.10.10.w18
100350	100350	47.10.11.w1
100351	100351	47.10.11.w2
100352	100352	47.10.11.w3
100353	100353	47.10.11.w4
100354	100354	47.10.11.w5
100355	100355	47.10.11.w6
100356	100356	47.10.11.w7
100357	100357	47.10.11.w8
100358	100358	47.10.11.w9
100359	100359	47.10.11.w10
100360	100360	47.10.11.w11
100361	100361	47.10.11.w12
100362	100362	47.10.11.w13
100363	100363	47.10.11.w14
100364	100364	47.10.11.w15
100365	100365	47.10.11.w16
100366	100366	47.10.11.w17
100367	100367	47.10.12.w1
100368	100368	47.10.12.w2
100369	100369	47.10.12.w3
100370	100370	47.10.12.w4
100371	100371	47.10.12.w5
100372	100372	47.10.12.w6
100373	100373	47.10.12.w7
100374	100374	47.10.12.w8
100375	100375	47.10.12.w9
100376	100376	47.10.12.w10
100377	100377	47.10.12.w11
100378	100378	47.10.12.w12
100379	100379	47.10.12.w13
100380	100380	47.10.12.w14
100381	100381	47.10.12.w15
100382	100382	47.10.12.w16
100383	100383	47.10.12.w17
100384	100384	47.10.12.w18
100385	100385	47.10.12.w19
100386	100386	47.10.12.w20
100387	100387	47.10.12.w21
100388	100388	47.10.12.w22
100389	100389	47.10.12.w23
100390	100390	47.10.13.w1
100391	100391	47.10.13.w2
100392	100392	47.10.13.w3
100393	100393	47.10.13.w4
100394	100394	47.10.13.w5
100395	100395	47.10.13.w6
100396	100396	47.10.13.w7
100397	100397	47.10.13.w8
100398	100398	47.10.13.w9
100399	100399	47.10.13.w10
100400	100400	47.10.13.w11
100401	100401	47.10.13.w12
100402	100402	47.10.13.w13
100403	100403	47.10.13.w14
100404	100404	47.10.13.w15
100405	100405	47.10.13.w16
100406	100406	47.10.13.w17
100407	100407	47.10.13.w18
100408	100408	47.10.13.w19
100409	100409	47.10.13.w20
100410	100410	47.10.13.w21
100411	100411	47.10.13.w22
100412	100412	47.10.13.w23
100413	100413	47.10.14.w1
100414	100414	47.10.14.w2
100415	100415	47.10.14.w3
100416	100416	47.10.14.w4
100417	100417	47.10.14.w5
100418	100418	47.10.14.w6
100419	100419	47.10.14.w7
100420	100420	47.10.14.w8
100421	100421	47.10.14.w9
100422	100422	47.10.14.w10
100423	100423	47.10.14.w11
100424	100424	47.10.14.w12
100425	100425	47.10.14.w13
100426	100426	47.10.14.w14
100427	100427	47.10.14.w15
100428	100428	47.10.14.w16
100429	100429	47.10.14.w17
100430	100430	47.10.14.w18
100431	100431	47.10.14.w19
100432	100432	47.10.15.w1
100433	100433	47.10.15.w2
100434	100434	47.10.15.w3
100435	100435	47.10.15.w4
100436	100436	47.10.15.w5
100437	100437	47.10.15.w6
100438	100438	47.10.15.w7
100439	100439	47.10.15.w8
100440	100440	47.10.15.w9
100441	100441	47.10.15.w10
100442	100442	47.10.15.w11
100443	100443	47.10.15.w12
100444	100444	47.10.15.w13
100445	100445	47.10.15.w14
100446	100446	47.10.15.w15
100447	100447	47.10.15.w16
100448	100448	47.10.15.w17
100449	100449	47.10.15.w18
100450	100450	47.10.15.w19
100451	100451	47.10.15.w20
100452	100452	47.10.15.w21
100453	100453	47.10.15.w22
100454	100454	47.10.15.w23
100455	100455	47.10.15.w24
100456	100456	47.10.16.w1
100457	100457	47.10.16.w2
100458	100458	47.10.16.w3
100459	100459	47.10.16.w4
100460	100460	47.10.16.w5
100461	100461	47.10.16.w6
100462	100462	47.10.16.w7
100463	100463	47.10.16.w8
100464	100464	47.10.16.w9
100465	100465	47.10.16.w10
100466	100466	47.10.16.w11
100467	100467	47.10.16.w12
100468	100468	47.10.16.w13
100469	100469	47.10.17.w1
100470	100470	47.10.17.w2
100471	100471	47.10.17.w3
100472	100472	47.10.17.w4
100473	100473	47.10.17.w5
100474	100474	47.10.17.w6
100475	100475	47.10.18.w1
100476	100476	47.10.18.w2
100477	100477	47.10.18.w3
100478	100478	47.10.18.w4
100479	100479	47.10.18.w5
100480	100480	47.10.18.w6
100481	100481	47.10.18.w7
100482	100482	47.10.18.w8
100483	100483	47.10.18.w9
100484	100484	47.10.18.w10
100485	100485	47.10.18.w11
100486	100486	47.10.18.w12
100487	100487	47.10.18.w13
100488	100488	47.11.1.w1
100489	100489	47.11.1.w2
100490	100490	47.11.1.w3
100491	100491	47.11.1.w4
100492	100492	47.11.1.w5
100493	100493	47.11.1.w6
100494	100494	47.11.1.w7
100495	100495	47.11.1.w8
100496	100496	47.11.1.w9
100497	100497	47.11.1.w10
100498	100498	47.11.2.w1
100499	100499	47.11.2.w2
100500	100500	47.11.2.w3
100501	100501	47.11.2.w4
100502	100502	47.11.2.w5
100503	100503	47.11.2.w6
100504	100504	47.11.2.w7
100505	100505	47.11.2.w8
100506	100506	47.11.2.w9
100507	100507	47.11.2.w10
100508	100508	47.11.2.w11
100509	100509	47.11.2.w12
100510	100510	47.11.2.w13
100511	100511	47.11.2.w14
100512	100512	47.11.2.w15
100513	100513	47.11.3.w1
100514	100514	47.11.3.w2
100515	100515	47.11.3.w3
100516	100516	47.11.3.w4
100517	100517	47.11.3.w5
100518	100518	47.11.3.w6
100519	100519	47.11.3.w7
100520	100520	47.11.3.w8
100521	100521	47.11.3.w9
100522	100522	47.11.3.w10
100523	100523	47.11.3.w11
100524	100524	47.11.3.w12
100525	100525	47.11.3.w13
100526	100526	47.11.3.w14
100527	100527	47.11.3.w15
100528	100528	47.11.3.w16
100529	100529	47.11.3.w17
100530	100530	47.11.3.w18
100531	100531	47.11.3.w19
100532	100532	47.11.3.w20
100533	100533	47.11.3.w21
100534	100534	47.11.3.w22
100535	100535	47.11.3.w23
100536	100536	47.11.3.w24
100537	100537	47.11.3.w25
100538	100538	47.11.3.w26
100539	100539	47.11.3.w27
100540	100540	47.11.4.w1
100541	100541	47.11.4.w2
100542	100542	47.11.4.w3
100543	100543	47.11.4.w4
100544	100544	47.11.4.w5
100545	100545	47.11.4.w6
100546	100546	47.11.4.w7
100547	100547	47.11.4.w8
100548	100548	47.11.4.w9
100549	100549	47.11.4.w10
100550	100550	47.11.4.w11
100551	100551	47.11.4.w12
100552	100552	47.11.4.w13
100553	100553	47.11.4.w14
100554	100554	47.11.4.w15
100555	100555	47.11.4.w16
100556	100556	47.11.4.w17
100557	100557	47.11.4.w18
100558	100558	47.11.4.w19
100559	100559	47.11.4.w20
100560	100560	47.11.4.w21
100561	100561	47.11.4.w22
100562	100562	47.11.4.w23
100563	100563	47.11.4.w24
100564	100564	47.11.4.w25
100565	100565	47.11.4.w26
100566	100566	47.11.5.w1
100567	100567	47.11.5.w2
100568	100568	47.11.5.w3
100569	100569	47.11.5.w4
100570	100570	47.11.5.w5
100571	100571	47.11.5.w6
100572	100572	47.11.5.w7
100573	100573	47.11.6.w1
100574	100574	47.11.6.w2
100575	100575	47.11.6.w3
100576	100576	47.11.6.w4
100577	100577	47.11.6.w5
100578	100578	47.11.6.w6
100579	100579	47.11.6.w7
100580	100580	47.11.6.w8
100581	100581	47.11.6.w9
100582	100582	47.11.6.w10
100583	100583	47.11.6.w11
100584	100584	47.11.6.w12
100585	100585	47.11.6.w13
100586	100586	47.11.6.w14
100587	100587	47.11.6.w15
100588	100588	47.11.6.w16
100589	100589	47.11.6.w17
100590	100590	47.11.6.w18
